Time,Ground Truth,Estimation
2020-04-25 20:14:30,49,64
2020-04-25 20:14:40,56,53
2020-04-25 20:14:50,56,53
2020-04-25 20:15:00,58,51
2020-04-25 20:15:10,61,53
2020-04-25 20:15:20,58,67
2020-04-25 20:15:30,60,59
2020-04-25 20:15:40,50,53
2020-04-25 20:15:50,55,48
2020-04-25 20:16:00,48,51
2020-04-25 20:16:10,58,59
2020-04-25 20:16:20,61,64
2020-04-25 20:16:30,68,51
2020-04-25 20:16:40,64,61
2020-04-25 20:16:50,61,80
2020-04-25 20:17:00,59,75
2020-04-25 20:17:10,58,125
2020-04-25 20:17:20,58,69
2020-04-25 20:17:30,57,53
2020-04-25 20:17:40,53,59
2020-04-25 20:17:50,56,59
2020-04-25 20:18:00,58,53
2020-04-25 20:18:10,57,61
2020-04-25 20:18:20,50,55
2020-04-25 20:18:30,50,56
2020-04-25 20:18:40,47,75
2020-04-25 20:18:50,52,85
2020-04-25 20:19:00,46,85
2020-04-25 20:19:10,51,101
2020-04-25 20:19:20,52,83
2020-04-25 20:19:30,57,80
2020-04-25 20:19:40,56,59
2020-04-25 20:19:50,54,59
2020-04-25 20:20:00,54,59
2020-04-25 20:20:10,56,61
2020-04-25 20:20:20,54,67
2020-04-25 20:20:30,61,67
2020-04-25 20:20:40,55,55
2020-04-25 20:20:50,56,61
2020-04-25 20:21:00,54,47
2020-04-25 20:21:10,59,51
2020-04-25 20:21:20,57,59
2020-04-25 20:21:30,54,59
2020-04-25 20:21:40,50,53
2020-04-25 20:21:50,48,64
2020-04-25 20:22:00,48,53
2020-04-25 20:22:10,59,141
2020-04-25 20:22:20,62,85
2020-04-25 20:22:30,67,120
2020-04-25 20:22:40,62,67
2020-04-25 20:22:50,58,77
2020-04-25 20:23:00,53,64
2020-04-25 20:23:10,52,59
2020-04-25 20:23:20,51,49
2020-04-25 20:23:30,54,49
2020-04-25 20:23:40,51,85
2020-04-25 20:23:50,53,52
2020-04-25 20:24:00,56,133
2020-04-25 20:24:10,54,67
2020-04-25 20:24:20,57,85
2020-04-25 20:24:30,52,51
2020-04-25 20:24:40,50,43
2020-04-25 20:24:50,47,51
2020-04-25 20:25:00,57,88
2020-04-25 20:25:10,62,117
2020-04-25 20:25:20,54,125
2020-04-25 20:25:30,47,64
2020-04-25 20:25:40,44,53
2020-04-25 20:25:50,53,61
2020-04-25 20:26:00,51,55
2020-04-25 20:26:10,52,64
2020-04-25 20:26:20,50,53
2020-04-25 20:26:30,55,53
2020-04-25 20:26:40,61,105
2020-04-25 20:26:50,65,99
2020-04-25 20:27:00,64,91
2020-04-25 20:27:10,52,56
2020-04-25 20:27:20,54,53
2020-04-25 20:27:30,52,45
2020-04-25 20:27:40,57,49
2020-04-25 20:27:50,61,52
2020-04-25 20:28:00,56,52
2020-04-25 20:28:10,54,59
2020-04-25 20:28:20,53,53
2020-04-25 20:28:30,50,48
2020-04-25 20:28:40,49,53
2020-04-25 20:28:50,55,61
2020-04-25 20:29:00,55,64
2020-04-25 20:29:10,62,53
2020-04-25 20:29:20,53,41
2020-04-25 20:29:30,58,69
2020-04-25 20:29:40,54,64
2020-04-25 20:29:50,54,64
2020-04-25 20:30:00,52,51
2020-04-25 20:30:10,51,77
2020-04-25 20:30:20,52,85
2020-04-25 20:30:30,59,107
2020-04-25 20:30:40,61,88
2020-04-25 20:30:50,60,75
2020-04-25 20:31:00,63,99
2020-04-25 20:31:10,57,59
2020-04-25 20:31:20,59,88
2020-04-25 20:31:30,54,72
